"","Country","CountryCode","mean_feeling_of_happiness","mean_life_satisfaction","mean_financial_satisfaction","Year","gdp","Number_below_$3.65_a_day","Number_below_$6.85_a_day","Number_below_$10_a_day","total_population","Region","Latitude","Longitude","Length","Area"
"757","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2013",4187.73974609375,"128136","3840851","14273703",45489648,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"758","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"1993",1257.35009765625,"7175737","29977704","43122251",52179200,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"759","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2009",2639.3916015625,"460795","8877709","23869241",46053331,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"760","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2011",3704.82495117188,"243127","5678973","18833715",45706086,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"761","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2020",3751.74072265625,"80979","3116978","12019586",44132049,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"762","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"1992",1417.935546875,"8514668","29302189","42759793",52150400,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"763","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2017",2638.326171875,"268469","4830165","16770725",44831135,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"764","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2014",3104.64331054688,"105156","4072985","15587146",45272155,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"765","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2012",4004.80444335938,"183803","5003657","17343499",45593342,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"766","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2016",2187.73046875,"329312","6934003","20075259",45004673,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"767","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2007",3197.93432617188,"998199","12288642","26748178",46509355,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"768","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2018",3096.56176757813,"205932","4181986","15279131",44622518,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"769","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2019",3661.45629882813,"140925","3150447","11626961",44386203,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"770","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2006",2391.32397460938,"1276935","12439726","26010213",46787786,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"771","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2015",2124.66235351563,"403520","6765047","21017730",45154036,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"772","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2008",4066.5478515625,"415999","7725456","21162771",46258189,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"773","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"1995",935.976135253906,"12792759","30905392","41220194",51512800,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"774","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"1996",872.69873046875,"14291801","35441839","44491791",51057800,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"775","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2005",1894.47082519531,"1842453","14623803","28406081",47105171,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"776","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2002",911.9111328125,"8194541","29855190","40973920",48202470,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"777","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2003",1087.78564453125,"4989503","25868819","38300092",47812949,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"778","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"2004",1416.60375976563,"3915097","20813567","34342581",47451626,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"779","Ukraine","UKR",2.1062381852552,6.02722117202268,4.78374291115312,"1999",635.764404296875,"22290747","43385243","48010937",49674000,"Europe and Central Asia",48.379433,31.16558,79.5452703020405,73.4829480179457
"780","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East and North Africa",23.424076,53.847818,16.7596763569019,6.23985017745458
"781","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe and Central Asia",55.378051,-3.435973,115.97423585184,33.6304585437135
"782","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"1999",34515.3902272076,"2087376","4183866","6974596",279040000,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"783","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"1996",29967.7127181749,"2016536","4036901","7406299",269394000,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"784","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"1997",31459.1389804773,"2042369","4071874","7495524",272657000,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"785","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"1998",32853.6769523009,"2757522","4133655","7581599",275854000,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"786","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2011",50065.9665041742,"3892930","6231028","10123228",311583481,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"787","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2006",46302.0008800056,"3725960","5967127","8941026",298379912,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"788","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"1995",28690.8757013347,"1991054","3989546","7985006",266278000,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"789","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2008",48570.0459804586,"3800185","6080183","9118708",304093966,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"790","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2005",44123.4070679055,"3688924","5164048","8859355",295516599,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"791","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2010",48650.6431283336,"3860593","6181454","10051374",309327143,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"792","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2002",37997.7596573051,"2874840","5020722","7906989",287625193,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"793","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2000",36329.9560727102,"2820848","4231962","7052912",282162411,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"794","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2009",47194.9433547336,"3827837","5365171","8430284",306771529,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"795","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2001",37133.623113437,"2844775","4970958","7832943",284968955,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"796","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2019",65120.3946628653,"4102174","5740027","7376875",328329953,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"797","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2003",39490.2749557007,"3624271","5796913","8689423",290107933,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"798","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2004",41724.6316287624,"3658397","5853736","8776048",292805298,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"799","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2018",62823.309438197,"4083969","5718693","8166447",326838199,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"800","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2014",55123.8497869046,"4773491","6367414","9549660",318386329,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"801","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2007",48050.2237771135,"3764814","5264538","8282345",301231207,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"802","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"1994",27694.853416234,"1965866","4604135","8541940",263126000,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"803","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2013",53291.1276891406,"3943887","6319012","9477382",316059947,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"804","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"1991",24342.2589048189,"1895195","3788710","7583610",252981000,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"805","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2015",56762.7294515989,"4006633","7211942","9620987",320738994,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"806","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2012",51784.4185738837,"3916810","6276458","9415828",313877662,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"807","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2017",59907.754260885,"4875802","6491693","8939496",325122128,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"808","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"1992",25418.9907763319,"1923672","4484060","8335498",256514000,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"809","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"2016",57866.7449341091,"4031722","6452901","8879773",323071755,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"810","United States","USA",1.78557046979866,7.39110738255034,6.25922818791946,"1993",26387.2937338171,"1945153","4547635","9094814",259919000,"North America",37.09024,-95.712891,726.106055708415,1116.67060407863
"811","United States Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Caribbean",NA,NA,NA,NA
"812","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Caribbean",-32.522779,-55.765835,18.4869710799808,17.126244682665
"813","Uzbekistan","UZB",1.38690074274139,7.88858879135719,4.07224848075625,"2003",396.377979026633,"24260628","25344511","25513120",25567650,"Europe and Central Asia",41.377491,64.585262,60.3220685063147,48.3699993223691
"814","Uzbekistan","UZB",1.38690074274139,7.88858879135719,4.07224848075625,"2000",558.226802377,"23423213","24411317","24577726",24650400,"Europe and Central Asia",41.377491,64.585262,60.3220685063147,48.3699993223691
"815","Uzbekistan","UZB",1.38690074274139,7.88858879135719,4.07224848075625,"2002",383.343067990742,"23880915","25070450","25181362",25271850,"Europe and Central Asia",41.377491,64.585262,60.3220685063147,48.3699993223691
"816","Uzbekistan","UZB",1.38690074274139,7.88858879135719,4.07224848075625,"1998",623.216132835985,"19956599","23031471","23619033",24051000,"Europe and Central Asia",41.377491,64.585262,60.3220685063147,48.3699993223691
"817","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East Asia and Pacific",-15.376706,166.959158,16.4114684835446,1.03713514992792
"818","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Caribbean",6.42375,-66.58973,76.9474475013067,74.6283769584296
"819","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"2018",3267.22500852051,"5088320","21248246","41829267",94914330,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"820","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"2012",2190.23228396054,"9172318","36551766","58338066",89301326,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"821","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"2014",2558.7789242001,"8082425","31986658","55425150",91235504,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"822","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"2016",2760.71710527049,"6024859","25403011","47993963",93126529,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"823","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"1997",352.93443979701,"48870455","68630254","73694455",76058603,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"824","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"2002",434.810292146332,"53486616","72489826","77516006",80642308,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"825","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"2004",551.903505134912,"44970870","69912588","77512120",82311227,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"826","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"1992",141.383685201224,"53976591","66842603","69236210",69788747,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"827","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"2008",1158.10162735417,"34217256","67009549","77722279",85597241,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"828","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"2010",1684.01166437193,"12324883","41114694","60760595",87411012,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"829","Vietnam","VNM",1.58638211382114,6.53556910569106,5.97256097560976,"2006",790.592516384921,"37733419","67515571","77548809",83951800,"East Asia and Pacific",14.058324,108.277199,66.8668024629951,27.5560819438862
"830","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East and North Africa",15.552727,48.516388,34.0113268468468,38.2898707166757
"831","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa",-13.133897,27.849332,49.1414390830584,62.8140219586137
"832","Zimbabwe","ZWE",2.32795156407669,3.93844601412714,3.13622603430878,"2011",1082.61577402053,"6170855","10050495","11463739",13025785,"Sub-Saharan Africa",-19.015438,29.154857,26.2984262431928,33.4631297090828
"833","Zimbabwe","ZWE",2.32795156407669,3.93844601412714,3.13622603430878,"2017",1192.10701204487,"8767406","11974264","13163332",14751101,"Sub-Saharan Africa",-19.015438,29.154857,26.2984262431928,33.4631297090828
"834","Zimbabwe","ZWE",2.32795156407669,3.93844601412714,3.13622603430878,"2019",1421.86859641758,"9447774","12451042","13389445",15354608,"Sub-Saharan Africa",-19.015438,29.154857,26.2984262431928,33.4631297090828
